Name,Address,City,Rating,Review Count,Coordinates,Price
STK Steakhouse,"['1075 Peachtree St NE', 'Atlanta, GA 30309']",Atlanta,4.0,1220,"{'latitude': 33.784176, 'longitude': -84.38283}",3.0
Serpas True Food,"['659 Auburn Ave NE', 'Ste 501', 'Atlanta, GA 30312']",Atlanta,4.0,640,"{'latitude': 33.7570261571587, 'longitude': -84.3660265591654}",2.0
Mellow Mushroom Atlanta - Emory,"['1679 Lavista Rd NE', 'Atlanta, GA 30329']",Atlanta,4.0,205,"{'latitude': 33.816166, 'longitude': -84.332824}",2.0
Park Tavern,"['500 10th St NE', 'Atlanta, GA 30309']",Atlanta,3.0,631,"{'latitude': 33.7822, 'longitude': -84.369286}",2.0
Meatballerz,"['3781 Presidential Pkwy', 'Ste 3 Unit FP307', 'Atlanta, GA 30340']",Atlanta,5.0,45,"{'latitude': 33.88627, 'longitude': -84.265569}",
Jackson Associates Research - Perimeter,"['1140 Hammond Dr NE', 'Ste H-8100', 'Atlanta, GA 30328']",Atlanta,3.0,9,"{'latitude': 33.9204978942871, 'longitude': -84.3496856689453}",
Cuts Steakhouse,"['60 Andrew Young International Blvd NE', 'Atlanta, GA 30303']",Atlanta,3.5,509,"{'latitude': 33.7599264, 'longitude': -84.3857822}",3.0
Bar Margot,"['75 14th St NE', 'Four Seasons Hotel Atlanta', 'Atlanta, GA 30309']",Atlanta,4.0,154,"{'latitude': 33.7868794367165, 'longitude': -84.3855107579268}",3.0
Maggiano's Little Italy,"['1601 Cumberland Mall SE', 'Ste 200', 'Atlanta, GA 30339']",Atlanta,3.5,345,"{'latitude': 33.880942242392, 'longitude': -84.467529562698}",2.0
Zunzi's,"['1971 Howell Mill Rd', 'Atlanta, GA 30318']",Atlanta,4.5,230,"{'latitude': 33.80853, 'longitude': -84.41232}",2.0
The Sutton,"['2965 Peachtree Rd NW', 'Atlanta, GA 30305']",Atlanta,5.0,9,"{'latitude': 33.83592023432343, 'longitude': -84.38155003172463}",
Bellina Alimentari,"['675 Ponce De Leon Ave NE', 'N 131', 'Atlanta, GA 30308']",Atlanta,4.0,292,"{'latitude': 33.772601, 'longitude': -84.365541}",2.0
Old School Fool's Productions,"['Sugar Hill, GA 30518']",Sugar Hill,5.0,1,"{'latitude': 34.1067085266113, 'longitude': -84.0350494384766}",
Okiboru Tsukemen & Ramen,"['6125 Roswell Rd', 'Ste 800', 'Sandy Springs, GA 30328']",Sandy Springs,4.5,212,"{'latitude': 33.922127642, 'longitude': -84.3789853937}",2.0
18.21 Bitters,"['675 Ponce De Leon Ave', 'Atlanta, GA 30308']",Atlanta,4.5,37,"{'latitude': 33.773091, 'longitude': -84.365875}",2.0
Poke Bar Sandy Springs,"['6615 Roswell Rd NE', 'Ste 340', 'Sandy Springs, GA 30328']",Sandy Springs,4.5,345,"{'latitude': 33.935256, 'longitude': -84.378706}",2.0
Hal's The Steakhouse,"['30 Old Ivy Rd', 'Atlanta, GA 30342']",Atlanta,4.0,621,"{'latitude': 33.85475, 'longitude': -84.38168}",3.0
Hotel Indigo Atlanta Midtown,"['683 Peachtree St NE', 'Atlanta, GA 30308']",Atlanta,3.0,238,"{'latitude': 33.773209, 'longitude': -84.384571}",2.0
JINYA Ramen Bar,"['5975 Roswell Rd', 'Ste B-217', 'Sandy Springs, GA 30328']",Sandy Springs,4.5,1256,"{'latitude': 33.918404, 'longitude': -84.377321}",2.0
"The Ritz-Carlton, Atlanta","['181 Peachtree St NE', 'Atlanta, GA 30303']",Atlanta,3.5,316,"{'latitude': 33.7576860651763, 'longitude': -84.3869553329416}",3.0
Roam,"['3365 Piedmont Rd NE', 'Ste 1400', 'Atlanta, GA 30305']",Atlanta,4.5,10,"{'latitude': 33.8467553211506, 'longitude': -84.3724523387619}",
W Atlanta - Downtown,"['45 Ivan Allen Jr Blvd', 'Atlanta, GA 30308']",Atlanta,3.0,265,"{'latitude': 33.7649058541129, 'longitude': -84.3892081436837}",3.0
PONKO Chicken,"['4279 Roswell Rd NE', 'Ste 101', 'Atlanta, GA 30342']",Atlanta,4.5,45,"{'latitude': 33.870106929989, 'longitude': -84.3792929484033}",
Center For Puppetry Arts,"['1404 Spring St NW', 'Atlanta, GA 30309']",Atlanta,4.5,130,"{'latitude': 33.7928759681261, 'longitude': -84.3898928478972}",
7 Stages,"['1105 Euclid Ave NE', 'Atlanta, GA 30307']",Atlanta,4.0,18,"{'latitude': 33.76374, 'longitude': -84.35043}",
Monday Night Brewing - Garage,"['933 Lee St SW', 'Atlanta, GA 30310']",Atlanta,4.5,83,"{'latitude': 33.7290043, 'longitude': -84.4162512}",1.0
Cypress Street Pint & Plate,"['817 W Peachtree St NE', 'Atlanta, GA 30308']",Atlanta,4.0,1284,"{'latitude': 33.777327, 'longitude': -84.386122}",2.0
R. Thomas Deluxe Grill,"['1812 Peachtree St NW', 'Atlanta, GA 30309']",Atlanta,4.0,1055,"{'latitude': 33.804511, 'longitude': -84.393731}",2.0
Ann Jackson Gallery,"['1101 Alpharetta St', 'Roswell, GA 30075']",Roswell,5.0,4,"{'latitude': 34.02867, 'longitude': -84.35671}",2.0
Portico Global Cuisine,"['111 Perimeter Ctr W', 'Le Méridien Atlanta Perimeter', 'Atlanta, GA 30346']",Atlanta,4.0,22,"{'latitude': 33.92781683, 'longitude': -84.3384475}",3.0
EATaliano Kitchen,"['2480 Briarcliff Rd NE', 'Ste 21', 'Atlanta, GA 30329']",Atlanta,4.0,293,"{'latitude': 33.826192, 'longitude': -84.333298}",2.0
Grindhouse Killer Burgers,"['701 Memorial Dr SE', 'Atlanta, GA 30316']",Atlanta,4.0,243,"{'latitude': 33.74634, 'longitude': -84.36465}",2.0
Ecco Midtown,"['40 7th St NE', 'Atlanta, GA 30308']",Atlanta,4.0,901,"{'latitude': 33.7789, 'longitude': -84.38604}",3.0
Momonoki,"['95 8th St NW', 'Ste 100', 'Atlanta, GA 30308']",Atlanta,4.0,363,"{'latitude': 33.779797, 'longitude': -84.390193}",2.0
Varuni Napoli,"['1540 Monroe Dr NE', 'Atlanta, GA 30324']",Atlanta,4.0,490,"{'latitude': 33.7965075, 'longitude': -84.3687998}",2.0
Containment Haunted House,"['1320 Blairs Bridge Rd', 'Lithia Springs, GA 30122']",Lithia Springs,4.0,12,"{'latitude': 33.7745130325138, 'longitude': -84.6178765817535}",
Mellow Mushroom Atlanta - Buckhead,"['1770 Peachtree St NW', 'Atlanta, GA 30309']",Atlanta,3.5,141,"{'latitude': 33.802353, 'longitude': -84.393173}",2.0
Dad's Garage Theatre,"['569 Ezzard St', 'Atlanta, GA 30312']",Atlanta,5.0,76,"{'latitude': 33.75316, 'longitude': -84.36863}",2.0
The Goat Farm,"['1200 Foster St', 'Atlanta, GA 30318']",Atlanta,4.0,55,"{'latitude': 33.78642, 'longitude': -84.414617}",1.0
Ruth's Chris Steak House,"['267 Marietta St NW', 'Atlanta, GA 30313']",Atlanta,3.0,380,"{'latitude': 33.760765, 'longitude': -84.394531}",3.0
Fox Bros. Bar-B-Q,"['1238 Dekalb Ave NE', 'Atlanta, GA 30307']",Atlanta,4.5,3828,"{'latitude': 33.7610514725111, 'longitude': -84.3475019931793}",2.0
Full Commission,"['519 Memorial Dr SE', 'Ste C-01', 'Atlanta, GA 30312']",Atlanta,4.5,164,"{'latitude': 33.7461018373789, 'longitude': -84.3702585250139}",2.0
Bacchanalia,"['1460 Ellsworth Industrial Blvd', 'Ste A', 'Atlanta, GA 30318']",Atlanta,4.5,684,"{'latitude': 33.794608, 'longitude': -84.427268}",4.0
