Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Meagan O Photography,"['828 Ralph McGill Blvd', 'Atlanta, GA 30306']",Atlanta,5.0,15,"{'latitude': 33.7681732177734, 'longitude': -84.3605270385742}",,8v-4A6M0kgP9CC7QQALMaw,"[{'alias': 'sessionphotography', 'title': 'Session Photography'}]"
Nakato Japanese Restaurant,"['1776 Cheshire Bridge Rd NE', 'Atlanta, GA 30324']",Atlanta,4.0,712,"{'latitude': 33.808668, 'longitude': -84.36461}",2.0,F7d32-PQcfIEX-bAaMjV_Q,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
Sushi Hayakawa,"['5979 Buford Hwy', 'Ste A-10', 'Atlanta, GA 30340']",Atlanta,4.0,518,"{'latitude': 33.9135665061077, 'longitude': -84.2610619312561}",3.0,u8MBitab9__SZfVSS52C8Q,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
Old 4th Distillery,"['487 Edgewood Ave', 'Atlanta, GA 30312']",Atlanta,4.5,42,"{'latitude': 33.75408, 'longitude': -84.37162}",2.0,HKhpfrUw0c-Ovb9QEwDzGA,"[{'alias': 'distilleries', 'title': 'Distilleries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beertours', 'title': 'Beer Tours'}]"
SoundGasm Studios,"['1706 Nemours Dr NW', 'Ste A102', 'Kennesaw, GA 30152']",Kennesaw,5.0,2,"{'latitude': 33.99748, 'longitude': -84.66337}",,CV9g9Y_mNYNRqQZm_fUFJA,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}]"
Actors Express,"['887 W Marietta St NW', 'Ste J', 'Atlanta, GA 30318']",Atlanta,4.5,24,"{'latitude': 33.781817, 'longitude': -84.416029}",,vZzx8ttW5tdCo0nIYTGdJw,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'ticketsales', 'title': 'Ticket Sales'}]"
Waffle House,"['2264 Cheshire Bridge Rd NE', 'Atlanta, GA 30324']",Atlanta,3.0,56,"{'latitude': 33.81696666518881, 'longitude': -84.35258213729665}",1.0,umRRVfBg5Ik18ZJKuQUYJg,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
Stoney River Steakhouse and Grill,"['2860 Cumberland Mall SE', 'Ste 1640', 'Atlanta, GA 30339']",Atlanta,4.0,446,"{'latitude': 33.881454, 'longitude': -84.469193}",3.0,d-Gv5j_7aANsX0kYyOYQ9w,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]"
Torched Hop Brewing,"['249 Ponce De Leon Ave NE', 'Atlanta, GA 30308']",Atlanta,4.5,382,"{'latitude': 33.77226, 'longitude': -84.37928}",2.0,GgwjulR_-ik36RnEr_MVug,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
Love Studio Photography,"['3355 Lenox Rd', 'Ste 750', 'Atlanta, GA 30326']",Atlanta,5.0,3,"{'latitude': 33.846755118941445, 'longitude': -84.35824536666779}",,FAfnkSlZ7lGA5S9Wga6vuQ,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Gianna Keiko Photography,"['45 Rockyford Rd SE', 'Atlanta, GA 30317']",Atlanta,5.0,12,"{'latitude': 33.749957, 'longitude': -84.316526}",,QZK4sbPMz7LNWrL3bvwhuQ,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'boudoirphotography', 'title': 'Boudoir Photography'}]"
Yard House,"['825 Battery Ave SE', 'Atlanta, GA 30339']",Atlanta,3.0,425,"{'latitude': 33.889496, 'longitude': -84.469138}",2.0,07vrOVXqxUC4qIKvVVah7g,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]"
The White Bull,"['123 E Court Square', 'Decatur, GA 30030']",Decatur,4.5,204,"{'latitude': 33.775061, 'longitude': -84.295804}",2.0,B1utosVn_70fiRUxJQRKgA,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
SweetWater Brewing Company,"['195 Ottley Dr NE', 'Atlanta, GA 30324']",Atlanta,4.0,479,"{'latitude': 33.8080799, 'longitude': -84.38119}",1.0,mZvBf41nhigQlnjaKQhlGg,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beertours', 'title': 'Beer Tours'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Stage Audio Production,"['350 N Clarendon Ave', 'Ste B', 'Scottdale, GA 30079']",Scottdale,5.0,2,"{'latitude': 33.78516, 'longitude': -84.26379}",,mFtkQKyc4s6LDERc94fkvA,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}]"
Horizon Theatre Company,"['1083 Austin Ave NE', 'Atlanta, GA 30307']",Atlanta,4.0,74,"{'latitude': 33.76178, 'longitude': -84.3527}",,8VTEFpHFBmjcxdATF88pXg,"[{'alias': 'theater', 'title': 'Performing Arts'}]"
The Cooking School At Irwin Street,"['660 Irwin St', 'Atlanta, GA 30312']",Atlanta,4.5,57,"{'latitude': 33.75781, 'longitude': -84.36529}",,kM9Jh4tsftw7WoLecbjfHA,"[{'alias': 'cookingschools', 'title': 'Cooking Schools'}, {'alias': 'teambuilding', 'title': 'Team Building Activities'}]"
Kevin Rathbun Steak,"['154 Krog St', 'Atlanta, GA 30307']",Atlanta,4.0,835,"{'latitude': 33.7592481757126, 'longitude': -84.3638192292364}",4.0,z5zuvz9OD8S_-iNMPiqJNQ,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]"
103 West,"['103 W Paces Ferry Rd NW', 'Atlanta, GA 30305']",Atlanta,4.0,16,"{'latitude': 33.8415603637695, 'longitude': -84.3835906982422}",3.0,9EJWybSw4e2dra1zizRWHQ,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
a mano,"['587 Ralph McGill Blvd NE', 'Atlanta, GA 30312']",Atlanta,4.5,218,"{'latitude': 33.76374, 'longitude': -84.36806}",2.0,DRL1GpT6lsgmGEVVwn1Vkg,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
The St. Regis Atlanta,"['88 West Paces Ferry Rd', 'Atlanta, GA 30305']",Atlanta,4.0,169,"{'latitude': 33.83985, 'longitude': -84.38262}",4.0,x7lGiUPoObkxcz4Wd8-WCw,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Joey D's Oak Room,"['1015 Crown Pointe Pkwy', 'Atlanta, GA 30338']",Atlanta,3.5,627,"{'latitude': 33.929541, 'longitude': -84.346029}",2.0,4U2bhcleBtWAWNNt9jhjbA,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Endive Publik House,"['1468 Mecaslin St NW', 'Atlanta, GA 30309']",Atlanta,4.5,198,"{'latitude': 33.7949724756827, 'longitude': -84.3999884629304}",2.0,kNwadCO8DEJLo07Dpd3W0w,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
The Capital Grille,"['255 E Paces Ferry Rd NE', 'Atlanta, GA 30305']",Atlanta,4.5,472,"{'latitude': 33.83892, 'longitude': -84.37911}",3.0,bSy6VVJIdYPza1Bj9_Eicw,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
Waffle House,"['3016 Piedmont Rd NE', 'Atlanta, GA 30305']",Atlanta,3.0,65,"{'latitude': 33.8373421, 'longitude': -84.368634}",1.0,n6_3K6M6oIrbKeMEsru1rQ,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
