Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Suyo Gastrofusion,"['1401 Plaza Dr', 'Bronx, NY 10452']",Bronx,4.5,175,"{'latitude': 40.84061, 'longitude': -73.91825}",2.0,t1_qBEjXscQn-mp6-or_sw,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
P.F. Chang's To Go,"['240 W 40th St', 'New York, NY 10018']",New York,3.5,15,"{'latitude': 40.7552388, 'longitude': -73.9895573}",,_GWDuK2ogscvTHQTRwMf-w,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]"
Saigon Cafe Millburn,"['286 Essex St', 'Millburn, NJ 07041']",Millburn,4.5,263,"{'latitude': 40.72412, 'longitude': -74.30863}",2.0,i-ptpK_yL0oIaDIBM2L9PQ,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]"
Spice Symphony,"['182 Lexington Ave', 'New York, NY 10016']",New York,4.0,603,"{'latitude': 40.744722, 'longitude': -73.981202}",2.0,Va_mnsEvBghHXvc7uZIWJQ,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'salad', 'title': 'Salad'}]"
Island Thai Street Food,"['New York, NY 10022']",New York,4.0,1,"{'latitude': 40.758373260498, 'longitude': -73.9680099487305}",,qtDKasElRD_CPw7HnIOXHA,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'foodstands', 'title': 'Food Stands'}]"
A La Mode Oriental,"['37 W 54th St', 'New York, NY 10019']",New York,2.0,31,"{'latitude': 40.7621, 'longitude': -73.97732}",2.0,3pOAiE7W7nDEeVFNy_vmfw,"[{'alias': 'thai', 'title': 'Thai'}]"
Pho Rainbow II,"['42 New Dorp Plz S', 'Staten Island, NY 10306']",Staten Island,4.0,160,"{'latitude': 40.57355, 'longitude': -74.11642}",1.0,awzOmL5ykp7q4qTh1n7kmQ,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
Old Shanghai Soup Dumpling,"['133 Broad Ave', 'Palisades Park, NJ 07650']",Palisades Park,4.5,62,"{'latitude': 40.845391, 'longitude': -74.000013}",,nZnJ5bNiQn1r4LWgqDeW2Q,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]"
Vegan Bowl,"['1590 Lexington Ave', 'New York, NY 10029']",New York,4.5,2,"{'latitude': 40.78924, 'longitude': -73.948729}",,cC3YTWMYCmV0fTXToKo0Jw,"[{'alias': 'vegan', 'title': 'Vegan'}]"
Shanghai 21,"['21 Mott St', 'New York, NY 10013']",New York,4.0,1690,"{'latitude': 40.71441, 'longitude': -73.99902}",2.0,R26zweQ8-xoZS7iHkXQOvw,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]"
