Name,Address,City,Rating,Review Count,Coordinates,Price
Metal Flowers Media,"['6715 Hollywood Blvd', 'Ste 218', 'Los Angeles, CA 90028']",Los Angeles,5.0,4,"{'latitude': 34.1016979, 'longitude': -118.3365463}",
Shotgun Digital,"['2020 North Main St', 'Ste 231', 'Los Angeles, CA 90031']",Los Angeles,5.0,8,"{'latitude': 34.0655975, 'longitude': -118.2178457}",
Legends Of Hollywood Tours,"['6333 West 3rd St', 'Los Angeles, CA 90036']",Los Angeles,5.0,118,"{'latitude': 34.072519, 'longitude': -118.359792}",
Ground Level Studios,"['1028 S Los Angeles', 'Los Angeles, CA 90015']",Los Angeles,5.0,1,"{'latitude': 34.03878, 'longitude': -118.25659}",
Panton Real Estate Video Tours,"['1728 Glendale Blvd', 'Los Angeles, CA 90026']",Los Angeles,5.0,1,"{'latitude': 34.0192691, 'longitude': -118.4943443}",
Digital Mind Productions,"['1925 N Manning St', 'Burbank, CA 91505']",Burbank,5.0,9,"{'latitude': 34.18215, 'longitude': -118.35887}",
BrainBox Cameras,"['6700 S Centinela Ave', 'Fl 2', 'Culver City, CA 90230']",Culver City,3.5,24,"{'latitude': 33.983879, 'longitude': -118.404642}",
Anchorstrong Construction,"['11379 Playa St', 'Culver City, CA 90230']",Culver City,5.0,225,"{'latitude': 33.990953, 'longitude': -118.3944633}",
Claudia Hipolito - Coldwell Banker Realty,"['1917 North Hillhurst Ave', 'Los Angeles, CA 90027']",Los Angeles,5.0,16,"{'latitude': 34.106045, 'longitude': -118.287827}",
Chart House,"['231 Yacht Club Way', 'Redondo Beach, CA 90277']",Redondo Beach,3.5,707,"{'latitude': 33.851307, 'longitude': -118.399153}",3.0
Mosaic Student Communities,"['2703 S Hoover St', 'Los Angeles, CA 90007']",Los Angeles,3.5,143,"{'latitude': 34.030065, 'longitude': -118.284382}",
Casual Living Murals,"['Los Angeles, CA 90033']",Los Angeles,5.0,1,"{'latitude': 34.0467834472656, 'longitude': -118.211181640625}",
Guerrilla Tacos,"['2000 E 7th St', 'Los Angeles, CA 90021']",Los Angeles,4.0,832,"{'latitude': 34.034399, 'longitude': -118.232130253186}",2.0
Spoon House Bakery & Restaurant,"['1601 W Redondo Beach Blvd', 'Gardena, CA 90247']",Gardena,4.0,1214,"{'latitude': 33.890031343097, 'longitude': -118.30492459071}",2.0
Amberd Design Studio,"['Los Angeles, CA 91343']",Los Angeles,5.0,12,"{'latitude': 34.2369499206543, 'longitude': -118.479972839355}",
Bertone Visuals,"['229 California St', 'El Segundo, CA 90245']",El Segundo,5.0,3,"{'latitude': 33.91857, 'longitude': -118.40188}",
Cassell's Hamburgers,"['3600 W 6th St', 'Los Angeles, CA 90020']",Los Angeles,4.0,1625,"{'latitude': 34.06333, 'longitude': -118.30072}",2.0
Lombardi House,"['1717 N Bronson Ave', 'Los Angeles, CA 90028']",Los Angeles,4.0,33,"{'latitude': 34.1022313527805, 'longitude': -118.318110065901}",
Image Locations,"['9663 Santa Monica Blvd', 'Ste 842', 'Beverly Hills, CA 90210']",Beverly Hills,5.0,1,"{'latitude': 34.0595734, 'longitude': -118.2799762}",
Artisan Creative,"['Los Angeles, CA 90025']",Los Angeles,5.0,1,"{'latitude': 34.04518, 'longitude': -118.45026}",
The House At Haunted Hill,"['4400 Saltillo St', 'Los Angeles, CA 91364']",Los Angeles,5.0,26,"{'latitude': 34.14972, 'longitude': -118.59432}",
Express Label,"['3655 Beverly Blvd', 'Los Angeles, CA 90004']",Los Angeles,5.0,5,"{'latitude': 34.07656, 'longitude': -118.2888}",
Blacklist Digital,"['6666 Lexington Ave', 'Los Angeles, CA 90038']",Los Angeles,3.5,5,"{'latitude': 34.092091, 'longitude': -118.335488}",
Fresh Nest,"['Los Angeles, CA 90029']",Los Angeles,5.0,38,"{'latitude': 34.0880507, 'longitude': -118.2965121}",
Alana's Coffee Roasters,"['12511 Venice Blvd', 'Los Angeles, CA 90066']",Los Angeles,4.5,339,"{'latitude': 34.0032514463348, 'longitude': -118.434970032203}",2.0
Party On Rentals,"['3233 N San Fernando Rd', 'Ste 8', 'Los Angeles, CA 90065']",Los Angeles,4.5,408,"{'latitude': 34.117104, 'longitude': -118.246141}",
I do Coffee,"['Los Angeles, CA 90210']",Los Angeles,5.0,27,"{'latitude': 34.09577, 'longitude': -118.41512}",
いざかや おせん- IZAKAYA OSEN,"['2903 Sunset Blvd', 'Los Angeles, CA 90026']",Los Angeles,4.5,885,"{'latitude': 34.08319167, 'longitude': -118.273245}",2.0
The Location Connection,"['Los Angeles, CA 90069']",Los Angeles,4.0,19,"{'latitude': 34.08841, 'longitude': -118.37783}",
Funnel Mill,"['930 Broadway', 'Ste A', 'Santa Monica, CA 90401']",Santa Monica,4.5,738,"{'latitude': 34.0194183, 'longitude': -118.4880865}",2.0
BOA Steakhouse,"['9200 Sunset Blvd', 'West Hollywood, CA 90069']",West Hollywood,4.0,1913,"{'latitude': 34.0897786576692, 'longitude': -118.39275836136}",4.0
Sake House Miro,"['809 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,4.0,445,"{'latitude': 34.0601827, 'longitude': -118.3449713}",2.0
Homes by Price + Hou,"['2115 Main St', 'Santa Monica, CA 90405']",Santa Monica,5.0,199,"{'latitude': 34.0063061, 'longitude': -118.4879022}",
Transglobal Entertainment,"['1244 23rd St', 'Santa Monica, CA 90404']",Santa Monica,5.0,2,"{'latitude': 34.03228, 'longitude': -118.47982}",
House of Meatballs,"['1076 Gayley Ave', 'Los Angeles, CA 90024']",Los Angeles,4.0,454,"{'latitude': 34.0608564, 'longitude': -118.4466571}",2.0
Genius Pictures,"['1400 N Pass Ave', 'Burbank, CA 91505']",Burbank,5.0,1,"{'latitude': 34.173439, 'longitude': -118.3544998}",
"Create ""N"" Evolve","['1245 N Orange Dr', 'Los Angeles, CA 90038']",Los Angeles,5.0,1,"{'latitude': 34.0938409018074, 'longitude': -118.34196086973}",
Digital Video Lab - Beverly Hills,"['468 N Camden Dr', 'Ste 200', 'Beverly Hills, CA 90210']",Beverly Hills,5.0,9,"{'latitude': 34.0698858, 'longitude': -118.404944}",1.0
Installation King TV Mounting,"['Los Angeles, CA 91607']",Los Angeles,5.0,557,"{'latitude': 34.16821, 'longitude': -118.39846}",
Rappahannock Oyster Bar,"['777 S Alameda St', 'Ste 154', 'Los Angeles, CA 90021']",Los Angeles,4.0,275,"{'latitude': 34.033558, 'longitude': -118.240512}",2.0
The Fountain Theatre,"['5060 Fountain Ave', 'Los Angeles, CA 90029']",Los Angeles,4.5,65,"{'latitude': 34.0950952, 'longitude': -118.2997751}",
Zuno Productions,"['Los Angeles, CA 90189']",Los Angeles,5.0,32,"{'latitude': 34.052222, 'longitude': -118.242778}",
Greek Theatre,"['2700 N Vermont Ave', 'Los Angeles, CA 90027']",Los Angeles,4.0,1002,"{'latitude': 34.119661101674, 'longitude': -118.29609811306}",2.0
Magnolia House,"['492 S Lake Ave', 'Pasadena, CA 91101']",Pasadena,4.0,984,"{'latitude': 34.137366, 'longitude': -118.132006}",2.0
Gamble House,"['4 Westmoreland Pl', 'Pasadena, CA 91103']",Pasadena,4.5,145,"{'latitude': 34.1517066955566, 'longitude': -118.160797119141}",
XStudio Group  LLC,"['3031 N San Fernando Blvd', 'Ste 110', 'Burbank, CA 91504']",Burbank,5.0,1,"{'latitude': 34.2019473, 'longitude': -118.3441509}",
Majordomo,"['1725 Naud St', 'Los Angeles, CA 90012']",Los Angeles,4.0,1003,"{'latitude': 34.0690575, 'longitude': -118.226105}",3.0
Daikokuya Little Tokyo,"['327 E 1st St', 'Los Angeles, CA 90012']",Los Angeles,4.0,8635,"{'latitude': 34.05008090944, 'longitude': -118.2401804513}",2.0
Boney Island,"['5202 Zoo Dr', 'Los Angeles, CA 90027']",Los Angeles,4.5,103,"{'latitude': 34.1551744, 'longitude': -118.3016429}",
Japan House Los Angeles,"['6801 Hollywood Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,24,"{'latitude': 34.1023934615596, 'longitude': -118.340050465117}",
Fresh Wata,"['3604 Alma Avenue', 'Ste C', 'Manhattan Beach, CA 90266']",Manhattan Beach,5.0,1,"{'latitude': 33.90084, 'longitude': -118.41644}",
Sqirl,"['720 N Virgil Ave', 'Ste 4', 'Los Angeles, CA 90029']",Los Angeles,4.0,2063,"{'latitude': 34.084366, 'longitude': -118.286636}",2.0
DigitalFusion,"['6060 Center Dr', 'Ste 150', 'Los Angeles, CA 90045']",Los Angeles,4.0,7,"{'latitude': 33.975993, 'longitude': -118.3908877}",3.0
Candela,"['831 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,4.0,669,"{'latitude': 34.0596284, 'longitude': -118.3451919}",2.0
Pearl Remodeling,"['6803 Yarmouth Ave', 'Reseda, CA 91335']",Reseda,5.0,265,"{'latitude': 34.1939428, 'longitude': -118.5197107}",
The Pump Station & Nurtury Santa Monica,"['2727 Main St', 'Ste A', 'Santa Monica, CA 90405']",Santa Monica,4.5,207,"{'latitude': 34.000411, 'longitude': -118.481723}",
Hot Shot Muffler,"['5507 York Blvd', 'Los Angeles, CA 90042']",Los Angeles,5.0,10,"{'latitude': 34.11993, 'longitude': -118.197824}",
DJ Matt Cornwall,"['Los Angeles, CA 90026']",Los Angeles,5.0,1,"{'latitude': 34.0760726928711, 'longitude': -118.262321472168}",
Casa 0101,"['2102 E 1st St', 'Los Angeles, CA 90033']",Los Angeles,5.0,64,"{'latitude': 34.0447901934385, 'longitude': -118.213618174195}",
Eataly Los Angeles,"['10250 Santa Monica Blvd', 'Los Angeles, CA 90067']",Los Angeles,3.5,2146,"{'latitude': 34.059609, 'longitude': -118.419437}",2.0
Sit Catering,"['14706 Raymer St', 'Van Nuys, CA 91405']",Van Nuys,4.5,104,"{'latitude': 34.2122178, 'longitude': -118.453426}",
Crafted Kitchen,"['672 S Santa Fe Ave', 'Los Angeles, CA 90021']",Los Angeles,4.5,10,"{'latitude': 34.03582, 'longitude': -118.22991}",
Fogo de Chao Brazilian Steakhouse,"['133 N La Cienega Blvd', 'Beverly Hills, CA 90211']",Beverly Hills,4.0,4136,"{'latitude': 34.06855, 'longitude': -118.37667}",4.0
Imagecraft Productions,"['3318 Burton Ave', 'Burbank, CA 91504']",Burbank,4.5,11,"{'latitude': 34.19679, 'longitude': -118.34748}",
Paramount Pictures Studios,"['5555 Melrose Ave', 'Los Angeles, CA 90038']",Los Angeles,4.0,75,"{'latitude': 34.0836149, 'longitude': -118.3218775}",
Iconic Pinups,"['2718 W Ave 31', 'Los Angeles, CA 90065']",Los Angeles,5.0,93,"{'latitude': 34.110878, 'longitude': -118.240924}",2.0
Geffen Playhouse,"['10886 Le Conte Ave', 'Los Angeles, CA 90024']",Los Angeles,4.5,179,"{'latitude': 34.063411, 'longitude': -118.444511}",
Advanced Media,"['369 N Fairfax Ave', 'Ste A', 'Los Angeles, CA 90036']",Los Angeles,4.5,69,"{'latitude': 34.0777801, 'longitude': -118.3616049}",
Republique,"['624 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,4.0,5638,"{'latitude': 34.06413, 'longitude': -118.34382}",2.0
Spazio LA,"['10620 W Magnolia Blvd', 'North Hollywood, CA 91601']",North Hollywood,5.0,61,"{'latitude': 34.164664, 'longitude': -118.362368}",
Evolve Project LA,"['1921 Blake Ave', 'Los Angeles, CA 90039']",Los Angeles,5.0,11,"{'latitude': 34.09916, 'longitude': -118.24325}",
First Choice Housing,"['3036 S Hoover St', 'Ste 101', 'Los Angeles, CA 90007']",Los Angeles,3.5,211,"{'latitude': 34.026382, 'longitude': -118.283526}",
Zephyr Theatre,"['7456 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,4.5,20,"{'latitude': 34.08334, 'longitude': -118.35239}",
Millwick,"['800 E 4th Pl', 'Los Angeles, CA 90013']",Los Angeles,5.0,41,"{'latitude': 34.04419, 'longitude': -118.2368}",
LJ's Partyland,"['Los Angeles, CA 90210']",Los Angeles,5.0,167,"{'latitude': 34.07141, 'longitude': -118.39741}",
Theatre West,"['3333 Cahuenga Blvd W', 'Los Angeles, CA 90068']",Los Angeles,4.0,25,"{'latitude': 34.130773, 'longitude': -118.351071}",
Chic Bites Catering & Event Planning,"['Los Angeles, CA 90001']",Los Angeles,4.5,21,"{'latitude': 33.9697897, 'longitude': -118.2468148}",
REDCAT,"['631 W 2nd St', 'Los Angeles, CA 90012']",Los Angeles,4.5,45,"{'latitude': 34.0552070868374, 'longitude': -118.250290182604}",
Magic Jump Rentals,"['9130 Glenoaks Blvd', 'Ste C', 'Sun Valley, CA 91352']",Sun Valley,4.5,538,"{'latitude': 34.2356577062482, 'longitude': -118.3714872}",
MG Studio,"['1319 W 11th St', 'Los Angeles, CA 90015']",Los Angeles,4.5,10,"{'latitude': 34.0463, 'longitude': -118.27134}",
NewRuleFX,"['7751 Densmore Ave', 'Los Angeles, CA 91406']",Los Angeles,4.5,10,"{'latitude': 34.2116286, 'longitude': -118.4772486}",
"Huntington Library, Art Museum, & Botanical Gardens","['1151 Oxford Rd', 'San Marino, CA 91108']",San Marino,4.5,2097,"{'latitude': 34.129048, 'longitude': -118.11453554161156}",
Nathalie Interior Motives,"['Tarzana, CA 91356']",Tarzana,5.0,39,"{'latitude': 34.1703, 'longitude': -118.53977}",
Sticky Ickys Labeling & Printing,"['Los Angeles, CA 90007']",Los Angeles,4.5,11,"{'latitude': 34.0295114, 'longitude': -118.2848199}",
HotBox Studios LA,"['1141 Seward St', 'Los Angeles, CA 90038']",Los Angeles,4.5,3,"{'latitude': 34.09186, 'longitude': -118.33359}",
New Circuit Films,"['4529 San Fernando Rd', 'Ste B', 'Glendale, CA 91204']",Glendale,5.0,2,"{'latitude': 34.1348483, 'longitude': -118.2638617}",
Alternative Rentals,"['5805 W Jefferson Blvd', 'Los Angeles, CA 90016']",Los Angeles,5.0,5,"{'latitude': 34.0268556028605, 'longitude': -118.37601788342}",
studio/stage,"['520 N Western Ave', 'Los Angeles, CA 90004']",Los Angeles,4.0,13,"{'latitude': 34.08058, 'longitude': -118.308961}",
UPSTAIRS 2,"['2311 Cotner Ave', 'Los Angeles, CA 90064']",Los Angeles,4.0,373,"{'latitude': 34.0374565124512, 'longitude': -118.438148498535}",
Event Solutions,"['1922 12th St', 'Santa Monica, CA 90404']",Santa Monica,5.0,20,"{'latitude': 34.01505, 'longitude': -118.479363}",
Birns & Sawyer,"['3039 Roswell St', 'Los Angeles, CA 90065']",Los Angeles,3.5,17,"{'latitude': 34.115214, 'longitude': -118.2441879}",2.0
Geeky Teas & Games,"['2220 W Magnolia Blvd', 'Burbank, CA 91506']",Burbank,5.0,112,"{'latitude': 34.172358, 'longitude': -118.33236}",1.0
The Complex Studios,"['2323 Corinth Ave', 'Los Angeles, CA 90064']",Los Angeles,5.0,1,"{'latitude': 34.035317, 'longitude': -118.440938}",
Alcove Café & Bakery,"['1929 Hillhurst Ave', 'Los Angeles, CA 90027']",Los Angeles,4.0,4325,"{'latitude': 34.106215, 'longitude': -118.28776}",2.0
Simply Organized by Kari Jane,"['Los Angeles, CA 90293']",Los Angeles,5.0,83,"{'latitude': 33.95809, 'longitude': -118.43948}",
Marbled LA,"['743 Milford St', 'Glendale, CA 91203']",Glendale,5.0,75,"{'latitude': 34.152577, 'longitude': -118.271766}",
Manny's Coffee Catering,"['Los Angeles, CA 90045']",Los Angeles,5.0,45,"{'latitude': 33.9722213745117, 'longitude': -118.375694274902}",
Damon's Steak House,"['317 N Brand Blvd', 'Glendale, CA 91203']",Glendale,4.0,1066,"{'latitude': 34.15061, 'longitude': -118.25547}",2.0
Lofty Thoughts Entertainment,"['Burbank, CA 91506']",Burbank,5.0,5,"{'latitude': 34.161833, 'longitude': -118.318264}",
The Hollywood Bowl,"['2301 N Highland Ave', 'Los Angeles, CA 90068']",Los Angeles,4.0,2378,"{'latitude': 34.112226, 'longitude': -118.339127}",2.0
Castaway - Burbank,"['1250 E Harvard Rd', 'Burbank, CA 91501']",Burbank,4.0,1807,"{'latitude': 34.204213, 'longitude': -118.3028088}",2.0
Bacari W 3rd,"['8030 3/4 W 3rd St', 'Los Angeles, CA 90048']",Los Angeles,4.5,462,"{'latitude': 34.07172, 'longitude': -118.36485}",2.0
Express Sign and Neon,"['1720 W Slauson Ave', 'Los Angeles, CA 90047']",Los Angeles,5.0,1,"{'latitude': 33.988842010498, 'longitude': -118.307563781738}",
Three Borders Brunch & Grill,"['5269 W Olympic Blvd', 'Los Angeles, CA 90036']",Los Angeles,5.0,379,"{'latitude': 34.0574402282966, 'longitude': -118.345157057047}",2.0
Diamond Mine Studios,"['2425 S Garfield Ave', 'Monterey Park, CA 91754']",Monterey Park,5.0,1,"{'latitude': 34.0342, 'longitude': -118.13052}",
The Pivot Spot,"['5044 Bakman Ave', 'North Hollywood, CA 91601']",North Hollywood,5.0,1,"{'latitude': 34.16201, 'longitude': -118.37693}",
Fleming's Prime Steakhouse & Wine Bar,"['800 W Olympic Blvd', 'Ste A-135', 'Los Angeles, CA 90015']",Los Angeles,4.0,1615,"{'latitude': 34.0446963342719, 'longitude': -118.26536453203}",3.0
Anything & Everything Productions,"['Los Angeles, CA 90045']",Los Angeles,5.0,20,"{'latitude': 34.0583487, 'longitude': -118.2809682}",
Independent Shakespeare Co,"['4730 Crystal Springs Dr', 'Griffith Park', 'Los Angeles, CA 90027']",Los Angeles,4.5,144,"{'latitude': 34.136558, 'longitude': -118.294197}",
Pärdē Productions,"['West Hollywood, CA 90046']",West Hollywood,5.0,23,"{'latitude': 34.09289, 'longitude': -118.36068}",
"The ""I Do"" Wedding Photography & Videography","['3521 S Bentley Ave', 'Los Angeles, CA 90034']",Los Angeles,5.0,182,"{'latitude': 34.0193358, 'longitude': -118.4205318}",
CR&A Custom,"['312 W Pico Blvd', 'Los Angeles, CA 90015']",Los Angeles,4.5,7,"{'latitude': 34.03816, 'longitude': -118.26366}",
Albertson Wedding Chapel,"['834 S La Brea Ave', 'Los Angeles, CA 90036']",Los Angeles,5.0,377,"{'latitude': 34.05959800962, 'longitude': -118.344744932541}",
Evenas Design,"['4705 Laurel Canyon Blvd', 'Valley Village, CA 91607']",Valley Village,5.0,2,"{'latitude': 34.15604, 'longitude': -118.39689}",
Ice Cream Occasions,"['Los Angeles, CA 90065']",Los Angeles,5.0,15,"{'latitude': 34.0858502, 'longitude': -118.2191513}",
True Summit Promotions,"['5404 Whitsett Ave', 'Ste 57', 'Los Angeles, CA 91607']",Los Angeles,5.0,4,"{'latitude': 34.1688168620312, 'longitude': -118.404850715345}",
Rise Motion Pictures Studio,"['11678 Pendleton St', 'Sun Valley, CA 91352']",Sun Valley,5.0,6,"{'latitude': 34.22788, 'longitude': -118.38721}",
Beat Garage 2,"['6860 Farmdale Ave', 'Los Angeles, CA 91605']",Los Angeles,5.0,2,"{'latitude': 34.1956367492676, 'longitude': -118.380638122559}",
The Backhouse,"['10915 W Pico Blvd', 'Los Angeles, CA 90064']",Los Angeles,4.0,915,"{'latitude': 34.03962, 'longitude': -118.4302}",2.0
On The Mark,"['3371 Glendale Blvd', 'Ste 103', 'Los Angeles, CA 90039']",Los Angeles,5.0,55,"{'latitude': 34.120017, 'longitude': -118.259376}",
FCI Fashion School,"['112 W 9th St', 'Ste 1030', 'Los Angeles, CA 90015']",Los Angeles,4.5,63,"{'latitude': 34.04164, 'longitude': -118.255489}",
Slurpin' Ramen Bar - Los Angeles,"['3500 W 8th St', 'Los Angeles, CA 90005']",Los Angeles,4.5,4631,"{'latitude': 34.0573614429986, 'longitude': -118.306769744705}",2.0
The Archetype Company,"['Burbank, CA 91506']",Burbank,5.0,93,"{'latitude': 34.167315, 'longitude': -118.31386}",
The Shelhamer Real Estate Group,"['Los Angeles, CA 90027']",Los Angeles,5.0,96,"{'latitude': 34.1259460449219, 'longitude': -118.291015625}",
LA Phil at Walt Disney Concert Hall,"['111 S Grand Ave', 'Los Angeles, CA 90012']",Los Angeles,4.5,631,"{'latitude': 34.0551616634041, 'longitude': -118.249652981758}",3.0
San Antonio Winery,"['737 Lamar St', 'Los Angeles, CA 90031']",Los Angeles,4.0,1370,"{'latitude': 34.0636861, 'longitude': -118.2238476}",2.0
Pro Audio LA,"['1506 Railroad St', 'Glendale, CA 91204']",Glendale,5.0,24,"{'latitude': 34.1265951, 'longitude': -118.2606744}",2.0
Media Ignited,"['478 E San Jose Ave', 'Burbank, CA 91501']",Burbank,5.0,4,"{'latitude': 34.1869787871838, 'longitude': -118.309176564217}",
Ari Jogiel,"['318 West 9th St', 'Los Angeles, CA 90015']",Los Angeles,5.0,37,"{'latitude': 34.0432266, 'longitude': -118.2579647}",2.0
Carlitos Gardel Argentine Steakhouse,"['7963 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,4.5,1025,"{'latitude': 34.0839249, 'longitude': -118.3630799}",3.0
The Open Fist Theatre Company,"['3269 Casitas Ave', 'Los Angeles, CA 90039']",Los Angeles,4.5,15,"{'latitude': 34.1165031469729, 'longitude': -118.251489790191}",
Marugame Monzo,"['329 E 1st St', 'Los Angeles, CA 90012']",Los Angeles,4.5,3795,"{'latitude': 34.050023, 'longitude': -118.239935}",2.0
The Digital Difference,"['1201 Olympic Blvd', 'Santa Monica, CA 90404']",Santa Monica,5.0,3,"{'latitude': 34.01855, 'longitude': -118.48239}",
"Al Lampkin Entertainment, Inc","['1817 W Verdugo Ave', 'Burbank, CA 91508']",Burbank,5.0,2,"{'latitude': 34.167359, 'longitude': -118.3251137}",
Salami Studios Audio Video Post Production,"['10733 Magnolia Blvd', 'North Hollywood, CA 91601']",North Hollywood,5.0,1,"{'latitude': 34.1652, 'longitude': -118.36472}",
Curry House CoCo Ichibanya,"['2455 Sepulveda Blvd', 'Ste C', 'Torrance, CA 90501']",Torrance,4.0,1284,"{'latitude': 33.82192, 'longitude': -118.32703}",2.0
LIV Entertainment Group,"['2651 Fairfax Ave', 'Culver City, CA 90232']",Culver City,5.0,65,"{'latitude': 34.03111, 'longitude': -118.37167}",
Tech Guys Computer IT Services,"['920 W Glenoaks Blvd', 'Ste 209A', 'Glendale, CA 91202']",Glendale,5.0,191,"{'latitude': 34.1609929, 'longitude': -118.2757273}",
TheStage@FS,"['1605 Hope St', 'Ste 250', 'South Pasadena, CA 91030']",South Pasadena,5.0,1,"{'latitude': 34.1167152, 'longitude': -118.1499832}",
Color Images Copy & Print,"['2320 W Olive Ave', 'Serving Burbank & the Surrounding Area', 'Burbank, CA 91506']",Burbank,5.0,817,"{'latitude': 34.161783, 'longitude': -118.328451}",
Electriq Marketing,"['418 Bamboo Ln', 'Ste A', 'Los Angeles, CA 90012']",Los Angeles,5.0,6,"{'latitude': 34.06595, 'longitude': -118.237429}",
White Rose Production Cinema and Photo,"['1308 Factory Pl', 'Los Angeles, CA 90013']",Los Angeles,5.0,111,"{'latitude': 34.03888, 'longitude': -118.2352}",
Art Thru Music Studios,"['11440 Chandler Blvd', 'Ste 1100', 'North Hollywood, CA 91601']",North Hollywood,5.0,1,"{'latitude': 34.168624, 'longitude': -118.38018}",
Custom Video Productions,"['707 Torrance Blvd', 'Redondo Beach, CA 90277']",Redondo Beach,4.5,10,"{'latitude': 33.8381, 'longitude': -118.37992}",
Makers Mess,"['777 S Alameda St', 'Bldg 2 Space 162', 'Los Angeles, CA 90021']",Los Angeles,5.0,93,"{'latitude': 34.035192, 'longitude': -118.240526}",
Dorothy Chandler Pavilion,"['135 N Grand Ave', 'Los Angeles, CA 90012']",Los Angeles,4.5,203,"{'latitude': 34.0565838639612, 'longitude': -118.248894}",3.0
Antigua Way Films,"['Studio City, CA 91604']",Studio City,5.0,6,"{'latitude': 34.1395597, 'longitude': -118.3870991}",
Branded Entertainer,"['1336 N Kenmore Ave', 'Los Angeles, CA 90027']",Los Angeles,5.0,2,"{'latitude': 34.0964594, 'longitude': -118.2969948}",
The Miranda Team - Keller Williams Realty,"['111 N First St', 'Ste 300', 'Burbank, CA 91502']",Burbank,5.0,57,"{'latitude': 34.1796632, 'longitude': -118.310606}",
Keslow Camera,"['5900 Blackwelder St', 'Culver City, CA 90232']",Culver City,4.0,4,"{'latitude': 34.0302728, 'longitude': -118.374859}",
Copa Vida,"['70 S Raymond Ave', 'Pasadena, CA 91105']",Pasadena,4.0,1711,"{'latitude': 34.1446915, 'longitude': -118.1487579}",2.0
Circuit Genius Network Audio Video,"['Marina del Rey, CA 90292']",Marina del Rey,5.0,135,"{'latitude': 33.97364, 'longitude': -118.45672}",
Allure Dance & Fitness Studio,"['7660 Beverly Blvd', 'Los Angeles, CA 90036']",Los Angeles,4.5,137,"{'latitude': 34.07532, 'longitude': -118.35684}",
Los Angeles Ballet,"['11755 Exposition Blvd', 'Los Angeles, CA 90064']",Los Angeles,3.5,30,"{'latitude': 34.03291, 'longitude': -118.44893}",
Gwen Butcher Shop,"['6600 Sunset Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,589,"{'latitude': 34.09764, 'longitude': -118.3334}",4.0
MovieTime Giant Projector Rentals,"['Pico Rivera, CA 90660']",Pico Rivera,5.0,27,"{'latitude': 33.9870228, 'longitude': -118.0947106}",
Kenya Reeves Costa - The LA Homegirl,"['680 Colorado', 'Ste 150', 'Los Angeles, CA 91101']",Los Angeles,5.0,65,"{'latitude': 34.1454419, 'longitude': -118.1364977}",
Atwater Playhouse and Acting School,"['3191 Casitas Ave', 'Los Angeles, CA 90039']",Los Angeles,5.0,17,"{'latitude': 34.114593, 'longitude': -118.249725}",
Charles Lauren Films,"['4766 Admiralty Way', 'Ste 12875', 'Marina del Rey, CA 90292']",Marina del Rey,5.0,10,"{'latitude': 33.9781721, 'longitude': -118.4387742}",
Yamashiro Hollywood,"['1999 N Sycamore Ave', 'Hollywood, CA 90068']",Hollywood,3.5,3769,"{'latitude': 34.105929, 'longitude': -118.341953}",3.0
Mookie Productions,"['1666 20th St', 'Suite 100', 'Santa Monica, CA 90404']",Santa Monica,5.0,5,"{'latitude': 34.02875, 'longitude': -118.4717975}",
Madera Kitchen,"['1835 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,3.5,469,"{'latitude': 34.1050072105896, 'longitude': -118.330558128655}",2.0
Center Theatre Group Kirk Douglas Theatre,"['9820 Washington Blvd', 'Culver City, CA 90232']",Culver City,4.5,137,"{'latitude': 34.0217469, 'longitude': -118.3970341}",
Palermo Italian Restaurant,"['1858 N Vermont Ave', 'Los Angeles, CA 90027']",Los Angeles,4.0,1570,"{'latitude': 34.10481, 'longitude': -118.291447}",2.0
Jonathan The Drone Guy,"['Los Angeles, CA 91403']",Los Angeles,5.0,30,"{'latitude': 34.1466636657715, 'longitude': -118.462997436523}",
Uncut Casting Services,"['3877 Grand View Blvd', 'Ste B', 'Los Angeles, CA 90066']",Los Angeles,4.5,113,"{'latitude': 34.0025935, 'longitude': -118.4309902}",
Coffee MCO,"['2580 W Olympic Blvd', 'Los Angeles, CA 90006']",Los Angeles,5.0,289,"{'latitude': 34.05218, 'longitude': -118.28737}",1.0
Chado Tea Room,"['6801 Hollywood Blvd', 'Ste 209', 'Hollywood, CA 90028']",Hollywood,4.0,438,"{'latitude': 34.102482, 'longitude': -118.34032}",2.0
Kali Restaurant,"['5722 Melrose Ave', 'Los Angeles, CA 90038']",Los Angeles,4.5,586,"{'latitude': 34.0833651, 'longitude': -118.3242882}",3.0
Ken O'Malley,"['5455 Wilshire Blvd', 'Ste 1925', 'Los Angeles, CA 90036']",Los Angeles,5.0,7,"{'latitude': 34.06268, 'longitude': -118.34753}",
Recreate Media,"['3950 Laurel Canyon Blvd', 'Ste 1221', 'Studio City, CA 91604']",Studio City,4.0,1,"{'latitude': 34.1422885, 'longitude': -118.3942613}",
