Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Monique Mendelovitz Skincare,"['2510 Overland Ave', 'Los Angeles, CA 90064']",Los Angeles,5.0,6,"{'latitude': 34.04024, 'longitude': -118.42319}",2.0,Pz4I7I-AyK4ekp8i85sLag,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'hairremoval', 'title': 'Hair Removal'}, {'alias': 'massage', 'title': 'Massage'}]"
Jane Nail,"['621 S Western Ave', 'LeeKaJa Hair Salon', 'Los Angeles, CA 90005']",Los Angeles,5.0,7,"{'latitude': 34.062762, 'longitude': -118.309516}",,Kl1JNhCUmtL1PCNjS4zESg,"[{'alias': 'othersalons', 'title': 'Nail Salons'}, {'alias': 'waxing', 'title': 'Waxing'}]"
Care Esthetics,"['10850 Wishire Blvd', 'Los Angeles, CA 90024']",Los Angeles,5.0,5,"{'latitude': 34.05901, 'longitude': -118.441681}",,AW3iWz9Ukhx0OMdaLlNlmA,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'sleepspecialists', 'title': 'Sleep Specialists'}]"
Blue Star Massage,"['2500 W 8th St', 'Los Angeles, CA 90057']",Los Angeles,5.0,1,"{'latitude': 34.05663, 'longitude': -118.28254}",,lw2GjHoebLfue3MBVGQ1rA,"[{'alias': 'massage', 'title': 'Massage'}]"
MASK  Reiki Center,"['13746 Victory Blvd', 'Los Angeles, CA 91401']",Los Angeles,5.0,4,"{'latitude': 34.186146, 'longitude': -118.43277}",,yRjZy0cyZxp-Gf6CiTzBGw,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'reiki', 'title': 'Reiki'}]"
Refine Men's Salon,"['8615 Santa Monica Blvd', 'West Hollywood, CA 90069']",West Hollywood,5.0,70,"{'latitude': 34.0879686, 'longitude': -118.3795103}",3.0,sePzQn71epAfwpHnW65htg,"[{'alias': 'menshair', 'title': ""Men's Hair Salons""}, {'alias': 'waxing', 'title': 'Waxing'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Energy Healing Bodyworks,"['990 S Arroyo Pkwy', 'Unit 2', 'Pasadena, CA 91105']",Pasadena,5.0,29,"{'latitude': 34.1287649995855, 'longitude': -118.146849945188}",3.0,f5m3kT73ObbvQ4ornbfhhQ,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'prenatal', 'title': 'Prenatal/Perinatal Care'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Tara's Touch & Wellness,"['6708 Foothill Blvd', 'Ste 201', 'Los Angeles, CA 91042']",Los Angeles,5.0,3,"{'latitude': 34.2469482421875, 'longitude': -118.278579711914}",2.0,j0RJbILWLgRkukbybWtNSg,"[{'alias': 'saunas', 'title': 'Saunas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
The Body Structure,"['Gardena, CA 90249']",Gardena,5.0,1,"{'latitude': 33.90192413330078, 'longitude': -118.31661987304688}",,pPYp054x0OatxGWV1nii_Q,"[{'alias': 'bodycontouring', 'title': 'Body Contouring'}, {'alias': 'massage', 'title': 'Massage'}]"
Halo Aesthetics Bar,"['8000 Sunset Blvd', 'Ste B145', 'West Hollywood, CA 90046']",West Hollywood,5.0,6,"{'latitude': 34.097473, 'longitude': -118.365143}",,XSQ7nf0zDdjH8TOu12VXDg,"[{'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'ivhydration', 'title': 'IV Hydration'}]"
