Name,Address,City,Rating,Review Count,Coordinates,Price
Gramercy Tavern,"['42 E 20th St', 'New York, NY 10003']",New York,4.5,2935,"{'latitude': 40.73844, 'longitude': -73.98825}",4.0
Sabina's Loft,"['447 West 36th St', 'New York, NY 10018']",New York,5.0,4,"{'latitude': 40.75566, 'longitude': -73.99748}",
Home Revision NYC,"['Manhattan, NY 10016']",Manhattan,5.0,10,"{'latitude': 40.74727, 'longitude': -73.9800645}",
L'Artusi,"['228 W 10th St', 'New York, NY 10014']",New York,4.5,1878,"{'latitude': 40.73372, 'longitude': -74.00513}",3.0
Delacorte Theater,"['81 Central Park W', 'New York, NY 10023']",New York,4.5,52,"{'latitude': 40.7802449, 'longitude': -73.9688701}",
Etcetera Etcetera,"['352 W 44th St', 'New York, NY 10036']",New York,4.0,431,"{'latitude': 40.75926, 'longitude': -73.99115}",3.0
Pisticci,"['125 La Salle St', 'New York, NY 10027']",New York,4.0,876,"{'latitude': 40.8141624, 'longitude': -73.960288}",2.0
HERE,"['145 6th Ave', 'New York, NY 10013']",New York,4.5,19,"{'latitude': 40.725124, 'longitude': -74.004943}",
Red Rooster Harlem,"['310 Lenox Ave', 'New York, NY 10027']",New York,3.5,3284,"{'latitude': 40.80815, 'longitude': -73.94488}",3.0
Theatre Row,"['410 W 42nd St', 'New York, NY 10036']",New York,4.5,34,"{'latitude': 40.75856, 'longitude': -73.99332}",
American Cut Steakhouse Midtown,"['109 E 56th St', 'New York, NY 10022']",New York,3.5,229,"{'latitude': 40.76081, 'longitude': -73.97034}",4.0
Garnish Music Production & DJ School,"['342 Livingston St', 'Brooklyn, NY 11217']",Brooklyn,5.0,1,"{'latitude': 40.68764, 'longitude': -73.9812}",
Modern Love Brooklyn,"['317 Union Ave', 'Brooklyn, NY 11211']",Brooklyn,4.5,538,"{'latitude': 40.70983, 'longitude': -73.95109}",2.0
American Airlines Theatre,"['227 W 42nd St', 'New York, NY 10036']",New York,4.0,50,"{'latitude': 40.7566279917955, 'longitude': -73.9882555603981}",
Simply Divine,"['334 Amsterdam Ave', 'New York, NY 10023']",New York,5.0,6,"{'latitude': 40.781129, 'longitude': -73.980176}",
Kings Theatre,"['1027 Flatbush Ave', 'Brooklyn, NY 11226']",Brooklyn,4.0,205,"{'latitude': 40.6459959, 'longitude': -73.957318}",2.0
Pier 59 Studios,"['59 Chelsea Piers', 'Pier 59, 2nd Level', 'New York, NY 10011']",New York,4.0,9,"{'latitude': 40.7457505744212, 'longitude': -74.0086246456773}",3.0
Threes Brewing,"['333 Douglass St', 'Brooklyn, NY 11217']",Brooklyn,4.0,386,"{'latitude': 40.6797218322754, 'longitude': -73.9821624755859}",2.0
Scandinavia House,"['58 Park Ave', 'New York, NY 10016']",New York,4.0,38,"{'latitude': 40.7494442, 'longitude': -73.9799597}",
Vj Magic Myke,"['533 W 156th St', 'New York, NY 10032']",New York,5.0,1,"{'latitude': 40.8326813578606, 'longitude': -73.9434137195349}",
ABC Kitchen,"['35 E 18th St', 'New York, NY 10003']",New York,4.0,2981,"{'latitude': 40.737832, 'longitude': -73.989649}",3.0
The Smith,"['956 2nd Ave', 'New York, NY 10022']",New York,4.0,2690,"{'latitude': 40.755165, 'longitude': -73.967868}",2.0
Godspell,"['New York, NY 10019']",New York,4.0,27,"{'latitude': 40.7687950134277, 'longitude': -73.9898071289062}",
Aunt Jake's,"['133 Mulberry St', 'New York, NY 10013']",New York,4.0,1499,"{'latitude': 40.7186467, 'longitude': -73.9979241}",2.0
Cherry Lane Theatre,"['38 Commerce St', 'New York, NY 10014']",New York,4.0,57,"{'latitude': 40.731262, 'longitude': -74.00531}",
WineO Club,"['8 E 36th St', 'Fl 3', 'New York, NY 10016']",New York,5.0,121,"{'latitude': 40.74921, 'longitude': -73.983018}",
Rahi,"['60 Greenwich Ave', 'New York, NY 10011']",New York,4.5,496,"{'latitude': 40.7360271, 'longitude': -74.0005436}",3.0
Harlem Repertory Theatre,"['240 E 123rd St', 'Fl 2', 'New York, NY 10035']",New York,4.0,13,"{'latitude': 40.801371, 'longitude': -73.935097}",
The Long Hall Pub & Grocery,"['58 E 34th St', 'New York, NY 10016']",New York,4.5,102,"{'latitude': 40.7472791, 'longitude': -73.9821609}",2.0
New York Adventure Club,"['136 E 55th St', 'New York, NY 10022']",New York,4.5,22,"{'latitude': 40.7605505, 'longitude': -73.9822683}",
St Ann's Warehouse,"['45 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.0,38,"{'latitude': 40.7036590915414, 'longitude': -73.9928808671827}",2.0
BRIC House,"['647 Fulton St', 'Brooklyn, NY 11217']",Brooklyn,4.5,19,"{'latitude': 40.68834, 'longitude': -73.97914}",
Gelsey Kirkland Academy of Classical Ballet,"['29 Jay St', 'Dumbo, NY 11201']",Dumbo,4.5,6,"{'latitude': 40.70402, 'longitude': -73.98647}",
Craft House,"['60 Vanduzer St', 'Tompkinsville, NY 10301']",Tompkinsville,4.5,333,"{'latitude': 40.636373, 'longitude': -74.077543}",2.0
La MaMa,"['74A E 4th St', 'New York, NY 10003']",New York,4.5,20,"{'latitude': 40.7264415, 'longitude': -73.9904678}",
Signature Cafe + Bar,"['480 42nd St', 'New York, NY 10036']",New York,3.5,7,"{'latitude': 40.7593593363308, 'longitude': -73.9951563565362}",2.0
Forno Rosso,"['327 Gold St', 'Brooklyn, NY 11201']",Brooklyn,4.5,685,"{'latitude': 40.694467, 'longitude': -73.98293}",2.0
SassyPants Aerial Arts - Laura Witwer Aerial Silk Classes,"['51 N 1st St', 'Streb Lab for Action Mechanics', 'Brooklyn, NY 11211']",Brooklyn,4.5,10,"{'latitude': 40.716956, 'longitude': -73.964649}",
SoundVine Studios,"['1133 Broadway', 'Ste 705', 'New York, NY 10010']",New York,5.0,1,"{'latitude': 40.74358, 'longitude': -73.9892}",
Hunters Steak & Ale House,"['9404 4th Ave', 'Brooklyn, NY 11209']",Brooklyn,4.0,102,"{'latitude': 40.61668, 'longitude': -74.03121}",3.0
Strip House Speakeasy,"['11 E 12th St', 'New York, NY 10003']",New York,4.0,50,"{'latitude': 40.7344415, 'longitude': -73.9934246}",3.0
Aladdin The Musical,"['214 W 42nd St', 'New York, NY 10036']",New York,4.5,377,"{'latitude': 40.7562, 'longitude': -73.98772}",
Shakespeare In the Park,"['Delacorte Theater', '81st St and Central Park W', 'New York, NY 10024']",New York,4.5,154,"{'latitude': 40.7803139578961, 'longitude': -73.9688014984131}",
Freemans,"['Freeman Aly', 'New York, NY 10002']",New York,4.0,2067,"{'latitude': 40.721988, 'longitude': -73.992466}",2.0
Theater 80 St Marks,"['80 Saint Marks Pl', 'New York, NY 10003']",New York,4.5,47,"{'latitude': 40.72765, 'longitude': -73.98573}",
Sweet Talk,"['457 3rd Ave', 'Brooklyn, NY 11215']",Brooklyn,4.0,233,"{'latitude': 40.6712112426758, 'longitude': -73.9909439086914}",2.0
The Foundry,"['42-38 9th St', 'Long Island City, NY 11101']",Long Island City,4.5,40,"{'latitude': 40.7534473515926, 'longitude': -73.9489555943989}",
Sistas the Musical,"['308 W 46th St', ""St. Luke's Theatre"", 'New York, NY 10036']",New York,4.5,6,"{'latitude': 40.76002, 'longitude': -73.98876}",
TONCHIN NEW YORK,"['13 W 36th St', 'New York, NY 10018']",New York,4.5,1253,"{'latitude': 40.7502727, 'longitude': -73.9844951}",2.0
Mamasita Bar & Grill,"['818 10th Ave', 'New York, NY 10019']",New York,4.0,1176,"{'latitude': 40.76733, 'longitude': -73.98945}",2.0
Feinstein's/54 Below,"['254 W 54th St', 'New York, NY 10019']",New York,4.0,185,"{'latitude': 40.7644499, 'longitude': -73.98371}",3.0
BAM Rose Cinemas,"['30 Lafayette Ave', 'Brooklyn, NY 11217']",Brooklyn,4.0,254,"{'latitude': 40.686463, 'longitude': -73.977698}",2.0
Bam Howard Gilman Opera House,"['30 Lafayette Ave', 'Brooklyn, NY 11217']",Brooklyn,4.5,16,"{'latitude': 40.686462, 'longitude': -73.977699}",
To Kill a Mockingbird,"['225 W 44th St', 'Shubert Theater', 'New York, NY 10036']",New York,4.5,24,"{'latitude': 40.758086523245, 'longitude': -73.9872530301311}",
All Day Innovative Design & Printing,"['Brooklyn, NY 11237']",Brooklyn,5.0,1,"{'latitude': 40.7043156, 'longitude': -73.9212858}",
Wicked,"['222 W 51st St', 'Gershwin Theatre', 'New York, NY 10019']",New York,4.5,784,"{'latitude': 40.762558, 'longitude': -73.985075}",
Brooklyn Museum,"['200 Eastern Pkwy', 'Brooklyn, NY 11238']",Brooklyn,4.5,622,"{'latitude': 40.6714058033045, 'longitude': -73.9636778798943}",
Make Up For Ever,"['8 E 12th St', 'New York, NY 10003']",New York,4.0,56,"{'latitude': 40.73425, 'longitude': -73.99381}",3.0
Churrascaria Plataforma,"['316 W 49th St', 'New York, NY 10019']",New York,4.0,1373,"{'latitude': 40.76202, 'longitude': -73.98765}",4.0
Julia Testa,"['111 Thompson St', 'New York, NY 10012']",New York,4.5,24,"{'latitude': 40.7259239, 'longitude': -74.0019471}",
Nusr-Et Steakhouse,"['60 W 53rd St', 'New York, NY 10019']",New York,3.5,540,"{'latitude': 40.761343, 'longitude': -73.978529}",4.0
Iron Chef House,"['92 Clark St', 'Brooklyn, NY 11201']",Brooklyn,4.0,410,"{'latitude': 40.6972664717136, 'longitude': -73.9925980567932}",2.0
Booth Theatre,"['222 W 45th St', 'New York, NY 10036']",New York,4.0,87,"{'latitude': 40.75845, 'longitude': -73.987}",
STK Steakhouse Downtown NYC,"['26 Little West 12th St', 'New York, NY 10014']",New York,3.5,1374,"{'latitude': 40.73988, 'longitude': -74.0072}",3.0
Dani's House of Pizza,"['81-28 Lefferts Blvd', 'Kew Gardens, NY 11415']",Kew Gardens,3.5,1035,"{'latitude': 40.7090018174257, 'longitude': -73.830498211479}",1.0
The Smith,"['1150 Broadway', 'New York, NY 10010']",New York,4.0,1025,"{'latitude': 40.74424, 'longitude': -73.98878}",2.0
Patrizia's Pizza and Pasta,"['462-466 2nd Ave', 'New York, NY 10016']",New York,4.0,625,"{'latitude': 40.7398415, 'longitude': -73.9792862}",2.0
Mastro's Steakhouse,"['1285 6th Ave', 'New York, NY 10019']",New York,4.0,725,"{'latitude': 40.761105, 'longitude': -73.980164}",4.0
David H Koch Theater,"['20 Lincoln Center Plz', 'New York, NY 10023']",New York,4.5,97,"{'latitude': 40.771889, 'longitude': -73.983343}",
Manhattan Edit Workshop,"['119 W 23rd St', 'Ste 700', 'New York, NY 10011']",New York,5.0,2,"{'latitude': 40.7433349, 'longitude': -73.9934616}",
Emporio,"['231 Mott St', 'New York, NY 10012']",New York,4.0,784,"{'latitude': 40.722647, 'longitude': -73.995246}",2.0
Dvideo Digital Video Production Studio,"['2900 Westchester Ave', 'Ste 205', 'Purchase, NY 10577']",Purchase,5.0,1,"{'latitude': 41.0104596, 'longitude': -73.6980187}",
MD Music & Entertainment,"['New York, NY 10036']",New York,5.0,20,"{'latitude': 40.7588233947754, 'longitude': -73.9932250976563}",
Rattlestick Playwrights Theater,"['224 Waverly Pl', 'New York, NY 10014']",New York,4.0,13,"{'latitude': 40.73607, 'longitude': -74.00195}",
Fields Good Chicken,"['599 Lexington Ave', 'New York, NY 10022']",New York,3.5,7,"{'latitude': 40.757963, 'longitude': -73.970836}",
Ippudo NY,"['65 4th Ave', 'New York, NY 10003']",New York,4.0,10015,"{'latitude': 40.73092, 'longitude': -73.99015}",2.0
Song E Napule,"['146 W Houston St', 'New York, NY 10012']",New York,4.5,506,"{'latitude': 40.72813, 'longitude': -74.00188}",2.0
Mama Sushi,"['3569 Broadway', 'New York, NY 10031']",New York,3.5,385,"{'latitude': 40.82733, 'longitude': -73.95013}",2.0
The Joyce Theater,"['175 8th Ave', 'New York, NY 10011']",New York,4.5,69,"{'latitude': 40.7427641, 'longitude': -74.0005237}",
Scott Capital Group,"['185 Wythe Ave', 'Ste 94', 'Brooklyn, NY 11249']",Brooklyn,5.0,37,"{'latitude': 40.71813, 'longitude': -73.96177}",
Power House Dance Academy,"['161-26 Crossbay Blvd Howard Beach', 'Queens, NY 11693']",Queens,5.0,3,"{'latitude': 40.6548158, 'longitude': -73.8390601}",
The Smith,"['55 3rd Ave', 'New York, NY 10003']",New York,3.5,1975,"{'latitude': 40.730957886229, 'longitude': -73.9886217}",2.0
NYC Modern Home,"['119 W 72nd St', 'Ste 219', 'Manhattan, NY 10023']",Manhattan,5.0,1,"{'latitude': 40.77786, 'longitude': -73.97945}",
Almond,"['12 E 22nd St', 'New York, NY 10010']",New York,4.0,1027,"{'latitude': 40.7400817871094, 'longitude': -73.9887542724609}",2.0
Quality Meats,"['57 W 58th St', 'New York, NY 10019']",New York,4.0,1973,"{'latitude': 40.764958, 'longitude': -73.976206}",4.0
Poster House,"['119 W 23rd St', 'New York, NY 10011']",New York,4.5,19,"{'latitude': 40.7433885071265, 'longitude': -73.9935075903394}",
New World Stages,"['340 W 50th St', 'New York, NY 10019']",New York,4.5,234,"{'latitude': 40.762778, 'longitude': -73.987582286671}",
Morton's The Steakhouse,"['551 5th Ave', 'New York, NY 10017']",New York,4.0,521,"{'latitude': 40.7552153, 'longitude': -73.9787657}",4.0
Real Kung Fu Little Steamed Buns Ramen,"['811 8th Ave', 'New York, NY 10019']",New York,3.5,1019,"{'latitude': 40.7616286634162, 'longitude': -73.9868181646996}",2.0
Brooklyn Botanic Garden,"['990 Washington Ave', 'Brooklyn, NY 11225']",Brooklyn,4.5,804,"{'latitude': 40.6692899, 'longitude': -73.9633}",
The York Theatre Company,"['619 Lexington Ave', ""St. Peter's Church"", 'New York, NY 10022']",New York,4.0,7,"{'latitude': 40.7588, 'longitude': -73.97045}",2.0
Crave Fishbar,"['945 2nd Ave', 'New York, NY 10022']",New York,4.0,730,"{'latitude': 40.755136, 'longitude': -73.968683}",3.0
Five Leaves,"['18 Bedford Ave', 'Brooklyn, NY 11222']",Brooklyn,4.0,1617,"{'latitude': 40.72371830945, 'longitude': -73.95159863632}",2.0
Peaches HotHouse,"['415 Tompkins Ave', 'Brooklyn, NY 11216']",Brooklyn,4.0,1215,"{'latitude': 40.6833699737169, 'longitude': -73.9437798410654}",2.0
Hearth,"['403 E 12th St', 'New York, NY 10009']",New York,4.0,724,"{'latitude': 40.730006, 'longitude': -73.983225}",3.0
Ben & Jack's Steakhouse,"['219 E 44th St', 'New York, NY 10017']",New York,4.0,309,"{'latitude': 40.75183, 'longitude': -73.97236}",3.0
Carroll Place,"['157 Bleecker St', 'New York, NY 10012']",New York,4.0,1108,"{'latitude': 40.7287, 'longitude': -73.99971}",2.0
NYC Party Bus Pros,"['228 Park Ave S', 'New York, NY 10003']",New York,4.0,88,"{'latitude': 40.7376487, 'longitude': -73.9886182}",
The Peoples Improv Theater,"['123 E 24th St', 'New York, NY 10010']",New York,4.0,155,"{'latitude': 40.7404289866457, 'longitude': -73.9846801757812}",
Posto,"['310 2nd Ave', 'New York, NY 10003']",New York,4.0,612,"{'latitude': 40.73483, 'longitude': -73.98282}",2.0
Winter Garden Theatre,"['1634 Broadway', 'New York, NY 10019']",New York,4.5,94,"{'latitude': 40.76149, 'longitude': -73.98379}",
Maison Pickle,"['2315 Broadway', 'New York, NY 10024']",New York,4.0,1041,"{'latitude': 40.7870473, 'longitude': -73.9781361}",2.0
The Thirsty Koala,"['35-12 Ditmars Blvd', 'Astoria, NY 11105']",Astoria,4.5,1106,"{'latitude': 40.774416, 'longitude': -73.908739}",2.0
Gansevoort Meatpacking NYC,"['18 9th Ave', 'New York, NY 10014']",New York,3.5,564,"{'latitude': 40.73993, 'longitude': -74.00584}",3.0
Third Avenue Ale House,"['1644 3rd Ave', 'New York, NY 10128']",New York,3.5,314,"{'latitude': 40.7828, 'longitude': -73.95129}",2.0
Fiaschetteria Pistoia,"['647 E 11th St', 'New York, NY 10009']",New York,4.0,179,"{'latitude': 40.72666, 'longitude': -73.9773}",2.0
The Metropolitan Museum of Art,"['1000 5th Ave', 'New York, NY 10028']",New York,4.5,2928,"{'latitude': 40.779449, 'longitude': -73.963245}",
Maison May Dekalb,"['246 Dekalb Ave', 'Brooklyn, NY 11205']",Brooklyn,4.0,232,"{'latitude': 40.6892623901367, 'longitude': -73.9693450927734}",
Bernard B. Jacobs Theatre,"['242 W 45th St', 'New York, NY 10036']",New York,3.5,96,"{'latitude': 40.75874, 'longitude': -73.98764}",
Privé Entertainment,"['New York, NY 10016']",New York,5.0,34,"{'latitude': 40.74541, 'longitude': -73.9793}",
Samuel J Friedman Theatre,"['261 W 47th St', 'Manhattan Theatre Club', 'New York, NY 10036']",New York,4.0,47,"{'latitude': 40.76038451712, 'longitude': -73.986580267752}",
Boutros,"['185 Atlantic Ave', 'Brooklyn, NY 11201']",Brooklyn,4.5,128,"{'latitude': 40.6901481293837, 'longitude': -73.9935445412993}",3.0
Lucille Lortel Theatre,"['121 Christopher St', 'New York, NY 10014']",New York,3.5,29,"{'latitude': 40.733356, 'longitude': -74.005744}",
Austin's Ale House,"['8270 Austin St', 'Kew Gardens, NY 11415']",Kew Gardens,3.5,452,"{'latitude': 40.709375, 'longitude': -73.830072}",2.0
Dylan's Candy Bar,"['1011 3rd Ave', 'New York, NY 10065']",New York,3.5,1278,"{'latitude': 40.7622199117854, 'longitude': -73.9658242463228}",2.0
Clinton Street Baking Company,"['4 Clinton St', 'New York, NY 10002']",New York,4.0,5129,"{'latitude': 40.721128, 'longitude': -73.983933}",2.0
212 Steakhouse,"['316 E 53rd St', 'New York, NY 10022']",New York,4.0,693,"{'latitude': 40.75634, 'longitude': -73.966489}",3.0
212 Steakhouse,"['316 E 53rd St', 'New York, NY 10022']",New York,4.0,693,"{'latitude': 40.75634, 'longitude': -73.966489}",3.0
Stukwan Entertainment,"['Brooklyn, NY 11223']",Brooklyn,5.0,3,"{'latitude': 40.6008911132812, 'longitude': -73.9785614013672}",
King Killer Studios,"['69 2nd Ave', 'Brooklyn, NY 11215']",Brooklyn,5.0,7,"{'latitude': 40.6728499, 'longitude': -73.99299}",
1803,"['82 Reade St', 'New York, NY 10007']",New York,4.5,433,"{'latitude': 40.715498, 'longitude': -74.007178}",2.0
Jacob's Pickles,"['509 Amsterdam Ave', 'New York, NY 10024']",New York,4.0,4313,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}",2.0
MarkJoseph Steakhouse,"['261 Water St', 'New York, NY 10038']",New York,4.0,410,"{'latitude': 40.70837, 'longitude': -74.00152}",4.0
W New York - Times Square,"['1567 Broadway', 'New York, NY 10036']",New York,3.5,496,"{'latitude': 40.759344404359, 'longitude': -73.9857229356794}",3.0
Osteria Cotta,"['513 Columbus Ave', 'New York, NY 10024']",New York,4.0,895,"{'latitude': 40.78554, 'longitude': -73.97263}",2.0
Hudson Theatre,"['141 W 44th St', 'New York, NY 10036']",New York,4.0,42,"{'latitude': 40.756809, 'longitude': -73.9847454}",
Brooklyn Public House,"['247 Dekalb Ave', 'Brooklyn, NY 11205']",Brooklyn,3.5,321,"{'latitude': 40.68958, 'longitude': -73.96939}",2.0
Fragole Ristorante,"['394 Court St', 'Brooklyn, NY 11231']",Brooklyn,4.5,354,"{'latitude': 40.68087, 'longitude': -73.99688}",2.0
Boilery - East Village,"['58 3rd Ave', 'New York, NY 10003']",New York,4.5,126,"{'latitude': 40.73112, 'longitude': -73.98898}",2.0
The Gym at Judson,"['243 Thompson St', 'New York, NY 10012']",New York,4.5,5,"{'latitude': 40.7295973598957, 'longitude': -73.9987564086914}",
ACME Brooklyn,"['350 Meserole St', 'Bldg D', 'BROOKLYN, NY 11206']",BROOKLYN,5.0,7,"{'latitude': 40.7086514, 'longitude': -73.9342737}",
Quality Italian,"['57 W 57th St', 'New York, NY 10019']",New York,4.0,1076,"{'latitude': 40.7644044527436, 'longitude': -73.9767805051616}",3.0
Cote,"['16 W 22nd St', 'New York, NY 10010']",New York,4.0,952,"{'latitude': 40.741192, 'longitude': -73.991314}",3.0
Barrow Street Theatre,"['27 Barrow St', 'New York, NY 10014']",New York,4.5,47,"{'latitude': 40.732318, 'longitude': -74.003089}",
Celestine,"['1 John St', 'Brooklyn, NY 11201']",Brooklyn,4.0,228,"{'latitude': 40.704676, 'longitude': -73.987975}",3.0
Mekelburg's,"['319 Kent Ave', 'Brooklyn, NY 11249']",Brooklyn,4.0,56,"{'latitude': 40.71375, 'longitude': -73.96704}",2.0
Buttermilk Channel,"['524 Court St', 'Brooklyn, NY 11231']",Brooklyn,4.0,1893,"{'latitude': 40.675919, 'longitude': -73.999059}",2.0
Chef Cava,"['Brooklyn, NY 11215']",Brooklyn,5.0,19,"{'latitude': 40.66889, 'longitude': -73.9819}",
Beluga Labs,"['244 5th Ave', 'New York, NY 10001']",New York,5.0,9,"{'latitude': 40.74458, 'longitude': -73.98761}",
Smith Street Stage,"['Carroll Park', 'Brooklyn, NY 11231']",Brooklyn,4.5,2,"{'latitude': 40.681045, 'longitude': -73.995673}",
Sweet Booths Photo Booth,"['New York, NY 10001']",New York,5.0,147,"{'latitude': 40.7492790222168, 'longitude': -73.9925918579102}",
ROOT NYC,"['443 W 18th St', 'New York, NY 10011']",New York,4.5,2,"{'latitude': 40.74435, 'longitude': -74.00513}",
Aji Sushi House,"['3606 Ditmars Blvd', 'Astoria, NY 11105']",Astoria,4.5,453,"{'latitude': 40.7742004394531, 'longitude': -73.9079513549805}",2.0
Jeremy's Ale House- South Street Seaport,"['228 Front St', 'New York, NY 10038']",New York,4.0,294,"{'latitude': 40.70766, 'longitude': -74.00205}",1.0
Eleven Madison Park,"['11 Madison Ave', 'New York, NY 10010']",New York,4.5,2188,"{'latitude': 40.7416907417333, 'longitude': -73.9872074872255}",4.0
Cocktail Caterers,"['416 West 23rd St', 'New York, NY 10011']",New York,5.0,10,"{'latitude': 40.746631, 'longitude': -74.002211}",
Snapped,"['315 W 36th St', 'New York, NY 10018']",New York,4.5,34,"{'latitude': 40.754045, 'longitude': -73.9933502}",
Corkbuzz Wine Studio,"['13 E 13th St', 'New York, NY 10003']",New York,4.0,400,"{'latitude': 40.735088, 'longitude': -73.9931414}",3.0
Table 87 - Brooklyn Heights,"['87 Atlantic Ave', 'Brooklyn, NY 11201']",Brooklyn,4.0,288,"{'latitude': 40.691219329834, 'longitude': -73.9973449707031}",2.0
Funico Studios,"['363 E 76th St', 'New York, NY 10021']",New York,5.0,11,"{'latitude': 40.77061, 'longitude': -73.95436}",
Paulie Gee's,"['60 Greenpoint Ave', 'Brooklyn, NY 11222']",Brooklyn,4.5,1262,"{'latitude': 40.729546, 'longitude': -73.958568}",2.0
Jane,"['100 W Houston St', 'New York, NY 10012']",New York,4.0,3149,"{'latitude': 40.72732, 'longitude': -74.00026}",2.0
Academy at Coffee Project NY,"['21-10 51st Ave', 'Long Island City, NY 11101']",Long Island City,5.0,7,"{'latitude': 40.740932, 'longitude': -73.949333}",
Hamilton the Musical,"['226 W 46th St', 'New York, NY 10036']",New York,4.5,276,"{'latitude': 40.75903, 'longitude': -73.98674}",
Nobu Fifty Seven,"['40 W 57th St', 'New York, NY 10019']",New York,4.0,1222,"{'latitude': 40.7636210840864, 'longitude': -73.9765048613641}",4.0
Alchemologie Natural Perfume,"['Brooklyn, NY 11215']",Brooklyn,4.0,3,"{'latitude': 40.66889, 'longitude': -73.9819}",
Christine Valmy International School,"['1501 Broadway', 'Ste 700 (Bldg entrance on 43rd st.)', 'New York, NY 10036']",New York,4.0,123,"{'latitude': 40.7571, 'longitude': -73.9864}",1.0
Amigo by Nai,"['29 2nd Ave', 'New York, NY 10003']",New York,5.0,20,"{'latitude': 40.724686, 'longitude': -73.99086}",
The Cabin NYC,"['205 E 4th St', 'New York, NY 10009']",New York,4.0,254,"{'latitude': 40.72393, 'longitude': -73.98383}",2.0
Radio Free Brooklyn,"['100 Bogart St', 'Brooklyn, NY 11206']",Brooklyn,5.0,5,"{'latitude': 40.7072458, 'longitude': -73.9335722}",
Paradise Club,"['701 7th Ave 20 Times Square', 'New York, NY 10036']",New York,4.5,81,"{'latitude': 40.75923, 'longitude': -73.9841}",
STK Steakhouse Midtown NYC,"['1114 Avenue Of The Americas', 'New York, NY 10036']",New York,3.5,1111,"{'latitude': 40.754669, 'longitude': -73.98285}",3.0
Robert,"['2 Columbus Cir', 'New York, NY 10019']",New York,4.0,919,"{'latitude': 40.767394, 'longitude': -73.982036}",3.0
Blackout Haunted House,"['115 W 27th St', 'New York, NY 10001']",New York,2.5,94,"{'latitude': 40.7459717, 'longitude': -73.9916992}",
House of Lasagna,"['334 Lexington Ave', 'New York, NY 10016']",New York,3.5,148,"{'latitude': 40.7497237, 'longitude': -73.9775697}",2.0
Empellón Taqueria,"['230 W 4th St', 'New York, NY 10014']",New York,3.5,709,"{'latitude': 40.7341219, 'longitude': -74.0030294}",2.0
Drunk Shakespeare,"['711 7th Ave', 'Fl 2', 'New York, NY 10019']",New York,4.5,607,"{'latitude': 40.7594979549673, 'longitude': -73.9839559215396}",2.0
Il Buco,"['47 Bond St', 'New York, NY 10012']",New York,4.0,683,"{'latitude': 40.72583, 'longitude': -73.99299}",3.0
Empire Steak House,"['237 W 54th St', 'New York, NY 10019']",New York,3.5,281,"{'latitude': 40.76441, 'longitude': -73.98311}",3.0
All Borough Party Rentals,"['75 Van Dam St', 'Brooklyn, NY 11222']",Brooklyn,5.0,47,"{'latitude': 40.7276433, 'longitude': -73.9374433}",
The Box House Hotel,"['77 Box St', 'Brooklyn, NY 11222']",Brooklyn,3.5,142,"{'latitude': 40.73782, 'longitude': -73.95354}",2.0
Wild Project,"['195 E 3rd St', 'New York, NY 10009']",New York,4.5,12,"{'latitude': 40.72295, 'longitude': -73.98336}",2.0
Magnet Theater,"['254 W 29th St', 'New York, NY 10001']",New York,4.5,138,"{'latitude': 40.7487943, 'longitude': -73.9953078}",1.0
Liquid Gold Apparel & Prints,"['247-50 90th Ve', 'Bellerose, NY 11426']",Bellerose,5.0,1,"{'latitude': 40.7349144, 'longitude': -73.7213063}",3.0
Gertie,"['357 Grand St', 'Brooklyn, NY 11211']",Brooklyn,4.0,86,"{'latitude': 40.712389, 'longitude': -73.9555675}",2.0
ExpertTech Inc.,"['452 Union St', 'Brooklyn, NY 11231']",Brooklyn,5.0,10,"{'latitude': 40.6797745, 'longitude': -73.9894705}",
Lure Fishbar,"['142 Mercer St', 'New York, NY 10012']",New York,4.0,1666,"{'latitude': 40.724612166991, 'longitude': -73.998574708004}",3.0
Locanda Vini e Olii,"['129 Gates Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,309,"{'latitude': 40.685007, 'longitude': -73.962943}",3.0
Video Data Services,"['406 Chestnut St', 'Union, NJ 07083']",Union,5.0,13,"{'latitude': 40.68066, 'longitude': -74.26877}",
Olio e Piú,"['3 Greenwich Ave', 'New York, NY 10014']",New York,4.5,2383,"{'latitude': 40.733826, 'longitude': -73.999852}",2.0
Moulin Rouge! The Musical,"['302 West 45th St', 'Al Hirschfeld Theatre', 'New York, NY 10036']",New York,4.5,41,"{'latitude': 40.759309, 'longitude': -73.989015}",
JB Screen Printing & Embroidery,"['172 Rivington St', 'New York, NY 10002']",New York,4.0,31,"{'latitude': 40.71913, 'longitude': -73.98452}",2.0
Pro AV Rentals,"['276 Meserole St', 'Brooklyn, NY 11206']",Brooklyn,4.0,10,"{'latitude': 40.7084266, 'longitude': -73.9374058}",
A Slice of Brooklyn Bus Tours,"['2036 61st St', 'Brooklyn, NY 11204']",Brooklyn,5.0,105,"{'latitude': 40.61807, 'longitude': -73.98276}",
Everything Entertainment,"['236 Arlington Ave', 'Staten Island, NY 10303']",Staten Island,4.5,11,"{'latitude': 40.63427, 'longitude': -74.16786}",
